"name.x","name.y","kpas"
"Дебальцеве","Краматорськ",46
"Дебальцеве","Помічна",45
"Дебальцеве","Волноваха",45
"Дебальцеве","Межова",44
"Дебальцеве","Ворожба",37
"Дебальцеве","Богодухів",37
"Дебальцеве","Сіль",36
"Дебальцеве","Кринична",36
"Дебальцеве","Камиш-Зоря",33
"Дебальцеве","Урожайна",32
"Дебальцеве","Кабанне",32
"Дебальцеве","Чугуїв",29
"Дебальцеве","Чаплине",27
"Дебальцеве","Яреськи",26
"Дебальцеве","Костянтинівка",24
"Дебальцеве","Миронівка",23
"Дебальцеве","Шевченкове-Південне",23
"Дебальцеве","Острякове",20
"Дебальцеве","Якимівка",17
"Дебальцеве","Вільногірськ",16
"Дебальцеве","Кипуча",16
"Дебальцеве","Гоголеве",15
"Дебальцеве","Кислівка",12
"Дебальцеве","Новоукраїнка",10
"Дебальцеве","Селещина",9
"Дебальцеве","Єнакієве",8
"Дебальцеве","Львів",8
"Дебальцеве","Рутченкове",7
"Дебальцеве","Мар'ївка",7
"Дебальцеве","Барвінкове",6
"Дебальцеве","Куземівка",5
"Дебальцеве","Веселинове",5
"Дебальцеве","Верхній Токмак 2",5
"Дебальцеве","Партизани",5
"Дебальцеве","Синельникове 2",5
"Дебальцеве","Орілька",4
"Дебальцеве","Стульневе",4
"Дебальцеве","Дружківка",4
"Дебальцеве","Молочанськ",3
"Дебальцеве","Сокологірне",3
"Дебальцеве","Кривий Ріг-Головний",3
"Дебальцеве","Лазірки",2
"Дебальцеве","Губарівка",1
"Дебальцеве","Низяни",1
"Дебальцеве","Більманка",1
"Дебальцеве","Обільна",1
"Дебальцеве","Розівка",1
"Попасна","Харків-Пасажирський",1454
"Попасна","Київ-Пасажирський",1139
"Попасна","Дебальцеве",354
"Попасна","Сватове",307
"Попасна","Стаханов",282
"Попасна","Рубіжне",199
"Попасна","Куп'янськ-Вузловий",158
"Попасна","Лисичанськ",133
"Попасна","Луганськ",130
"Попасна","Первомайськ",123
"Попасна","Кремінне",85
"Попасна","Суми",73
"Попасна","Голубівка",69
"Попасна","Вовчоярська",68
"Попасна","Кабанне",67
"Попасна","Донецьк",60
"Попасна","Ясинувата-Пасажирська",55
"Попасна","Люботин",42
"Попасна","Комунарськ",28
"Попасна","Макіївка-Пасажирська",27
"Попасна","Ніжин",23
"Попасна","Чугуїв",18
"Попасна","Путивль",16
"Попасна","Мар'ївка",15
"Попасна","Конотоп",11
"Попасна","Смородине",8
"Попасна","Гракове",7
"Попасна","Кириківка",7
"Попасна","Єнакієве",7
"Попасна","Бахмач-Пасажирський",5
"Попасна","Ворожба",4
"Попасна","Шевченкове-Південне",4
"Попасна","Основа",3
"Попасна","Куземівка",2
"Попасна","Білопілля",2
"Попасна","Богодухів",2
"Попасна","Козача Лопань",1
"Попасна","Мануїлівка",1
"Волноваха","Київ-Пасажирський",17912
"Волноваха","Харків-Пасажирський",8265
"Волноваха","Сімферополь-Пасажирський",2750
"Волноваха","Львів",2591
"Волноваха","Донецьк",2277
"Волноваха","Дніпропетровськ-Головний",2260
"Волноваха","Запоріжжя 1",1762
"Волноваха","Полтава-Південна",1474
"Волноваха","Лозова",1248
"Волноваха","Вінниця",987
"Волноваха","Хмельницький",880
"Волноваха","Маріуполь",783
"Волноваха","Миргород",752
"Волноваха","Тернопіль",646
"Волноваха","Мелітополь",604
"Волноваха","Полтава Київська",570
"Волноваха","Зачатівська",565
"Волноваха","Севастополь",560
"Волноваха","Камиш-Зоря",492
"Волноваха","Жмеринка",489
"Волноваха","Джанкой",443
"Волноваха","Луганськ",442
"Волноваха","Розівка",438
"Волноваха","Ім.Т.Шевченка",432
"Волноваха","Ясинувата-Пасажирська",416
"Волноваха","Рутченкове",415
"Волноваха","Гребінка",365
"Волноваха","Знам'янка-Пасажирська",363
"Волноваха","Слов'янськ",324
"Волноваха","Лубни",321
"Волноваха","Дніпродзержинськ-Пасажирський",288
"Волноваха","Біла Церква",269
"Волноваха","Бердянськ",247
"Волноваха","Красний Лиман",232
"Волноваха","Красноармійськ",224
"Волноваха","Хлібодарівка",198
"Волноваха","Пологи",192
"Волноваха","Павлоград 1",171
"Волноваха","Горлівка",168
"Волноваха","Олександрія",158
"Волноваха","Карлівка",138
"Волноваха","Артемівськ 2",131
"Волноваха","Дарниця",126
"Волноваха","Оленівка",109
"Волноваха","Комунарськ",102
"Волноваха","Макіївка-Пасажирська",96
"Волноваха","Вапнярка",93
"Волноваха","Новоолексіївка",90
"Волноваха","Краматорськ",88
"Волноваха","Козятин-1",85
"Волноваха","П'ятихатки",80
"Волноваха","Миронівка",79
"Волноваха","Велико-Анадоль",76
"Волноваха","Красноград",74
"Волноваха","Федорівка",66
"Волноваха","Ромодан",62
"Волноваха","Решетилівка",61
"Волноваха","Великий Токмак",56
"Волноваха","Корсунь",51
"Волноваха","Кіровоград",50
"Волноваха","Суми",48
"Волноваха","Сахновщина",48
"Волноваха","Калинівка 1",45
"Волноваха","Чаплине",42
"Волноваха","Костянтинівка",42
"Волноваха","Дебальцеве",42
"Волноваха","Микитівка",41
"Волноваха","Іловайськ",38
"Волноваха","Ізюм",37
"Волноваха","Молочанськ",37
"Волноваха","Городище",34
"Волноваха","Деражня",33
"Волноваха","Селещина",32
"Волноваха","Урожайна",32
"Волноваха","Яреськи",31
"Волноваха","Конотоп",29
"Волноваха","Барвінкове",27
"Волноваха","Харцизьк",27
"Волноваха","Кегичівка",26
"Волноваха","Бахчисарай",26
"Волноваха","Волочиськ",25
"Волноваха","Верхівцеве",23
"Волноваха","Межова",21
"Волноваха","Мандрикине",21
"Волноваха","Злочів",21
"Волноваха","Святогірськ",20
"Волноваха","Кам'янка",17
"Волноваха","Ханженкове",17
"Волноваха","Балаклія",16
"Волноваха","Підволочиськ",16
"Волноваха","Фундукліївка",15
"Волноваха","Верхній Токмак 2",14
"Волноваха","Сіверськ",14
"Волноваха","Дружківка",14
"Волноваха","Козача Лопань",13
"Волноваха","Острякове",12
"Волноваха","Партизани",10
"Волноваха","Просяна",10
"Волноваха","Ворожба",9
"Волноваха","Лихачове",9
"Волноваха","Цвіткове",9
"Волноваха","Синя Гора",9
"Волноваха","Кирилівка",9
"Волноваха","Верхній Токмак 1",9
"Волноваха","Вуглегірськ",9
"Волноваха","Сартана",9
"Волноваха","Смородине",8
"Волноваха","Котовськ",8
"Волноваха","Якимівка",8
"Волноваха","Бахмач-Пасажирський",7
"Волноваха","Гоголеве",7
"Волноваха","Путивль",6
"Волноваха","Мена",6
"Волноваха","Основа",6
"Волноваха","Помічна",6
"Волноваха","Гусарка",5
"Волноваха","Слов'яносербськ",4
"Волноваха","Хоробичі",3
"Волноваха","Щорс",3
"Волноваха","Зміїв",3
"Волноваха","Новоукраїнка",3
"Волноваха","Більманка",3
"Волноваха","Обільна",3
"Волноваха","Синельникове-1",3
"Волноваха","Байрак",3
"Волноваха","Кринична",2
"Волноваха","Городня",1
"Волноваха","Нельгівка",1
"Волноваха","Світлодолинське",1
"Кринична","Іловайськ",861
"Кринична","Харцизьк",523
"Кринична","Донецьк",299
"Кринична","Харків-Пасажирський",294
"Кринична","Луганськ",219
"Кринична","Горлівка",137
"Кринична","Ханженкове",80
"Кринична","Мелітополь",78
"Кринична","Бердянськ",55
"Кринична","Ясинувата-Пасажирська",53
"Кринична","Маріуполь",45
"Кринична","Комунарськ",42
"Кринична","Дебальцеве",39
"Кринична","Макіївка-Пасажирська",38
"Кринична","Сімферополь-Пасажирський",36
"Кринична","Великий Токмак",19
"Кринична","Камиш-Зоря",13
"Кринична","Байрак",12
"Кринична","Джанкой",10
"Кринична","Артемівськ 2",10
"Кринична","Святогірськ",8
"Кринична","Зачатівська",8
"Кринична","Нельгівка",7
"Кринична","Сватове",6
"Кринична","Родакове",6
"Кринична","Волноваха",6
"Кринична","Велико-Анадоль",6
"Кринична","Вуглегірськ",4
"Кринична","Розівка",4
"Кринична","Ізюм",3
"Кринична","Гусарка",3
"Кринична","Новоолексіївка",3
"Кринична","Лисичанськ",3
"Кринична","Рутченкове",2
"Кринична","Вовчоярська",2
"Кринична","Оленівка",2
"Кринична","Куп'янськ-Вузловий",1
"Кринична","Чугуїв",1
"Кринична","Балаклія",1
"Кринична","Сокологірне",1
"Кринична","Кремінне",1
"Кринична","Красний Лиман",1
"Кринична","Рубіжне",1
"Кринична","Первомайськ",1
"Горлівка","Харків-Пасажирський",9174
"Горлівка","Сімферополь-Пасажирський",9091
"Горлівка","Луганськ",8040
"Горлівка","Київ-Пасажирський",5845
"Горлівка","Одеса-Головна",3433
"Горлівка","Комунарськ",3160
"Горлівка","Харків-Левада",2336
"Горлівка","Дніпропетровськ-Головний",1997
"Горлівка","Дебальцеве",1789
"Горлівка","Донецьк",1300
"Горлівка","Ясинувата-Пасажирська",1263
"Горлівка","Суми",884
"Горлівка","Джанкой",781
"Горлівка","Краматорськ",704
"Горлівка","Мелітополь",676
"Горлівка","Маріуполь",660
"Горлівка","Полтава-Південна",576
"Горлівка","Лозова",526
"Горлівка","Красноармійськ",401
"Горлівка","Конотоп",348
"Горлівка","Дніпродзержинськ-Пасажирський",333
"Горлівка","Костянтинівка",317
"Горлівка","Кіровоград",281
"Горлівка","Вознесенськ",281
"Горлівка","Миргород",279
"Горлівка","Родакове",279
"Горлівка","Олександрія",247
"Горлівка","Слов'янськ",228
"Горлівка","Макіївка-Пасажирська",206
"Горлівка","Ізюм",200
"Горлівка","Вуглегірськ",195
"Горлівка","Святогірськ",185
"Горлівка","Красний Лиман",184
"Горлівка","Мануїлівка",183
"Горлівка","Знам'янка-Пасажирська",181
"Горлівка","Дружківка",163
"Горлівка","Ім.Т.Шевченка",153
"Горлівка","Новоолексіївка",148
"Горлівка","Артемівськ 2",147
"Горлівка","Павлоград 1",146
"Горлівка","Полтава Київська",132
"Горлівка","Южноукраїнська",130
"Горлівка","Волноваха",118
"Горлівка","Балаклія",116
"Горлівка","Гребінка",115
"Горлівка","Смородине",106
"Горлівка","Урожайна",106
"Горлівка","Межова",106
"Горлівка","Слов'яносербськ",102
"Горлівка","Ворожба",98
"Горлівка","Лубни",89
"Горлівка","Путивль",87
"Горлівка","П'ятихатки",86
"Горлівка","Камиш-Зоря",85
"Горлівка","Кринична",84
"Горлівка","Люботин",79
"Горлівка","Іловайськ",78
"Горлівка","Синельникове-1",77
"Горлівка","Помічна",74
"Горлівка","Мена",69
"Горлівка","Бахмач-Пасажирський",66
"Горлівка","Великий Токмак",65
"Горлівка","Щорс",56
"Горлівка","Острякове",53
"Горлівка","Федорівка",53
"Горлівка","Ямпіль",53
"Горлівка","Сіверськ",49
"Горлівка","Байрак",43
"Горлівка","Ромодан",42
"Горлівка","Барвінкове",42
"Горлівка","Карлівка",41
"Горлівка","Кипуча",35
"Горлівка","Красноград",32
"Горлівка","Новоукраїнка",32
"Горлівка","Сахновщина",30
"Горлівка","Кириківка",29
"Горлівка","Ніжин",28
"Горлівка","Дарниця",27
"Горлівка","Миронівка",27
"Горлівка","Козача Лопань",27
"Горлівка","Вільногірськ",25
"Горлівка","Кегичівка",21
"Горлівка","Якимівка",21
"Горлівка","Молочанськ",21
"Горлівка","Чаплине",20
"Горлівка","Лихачове",19
"Горлівка","Зміїв",17
"Горлівка","Білопілля",14
"Горлівка","Решетилівка",14
"Горлівка","Яреськи",12
"Горлівка","Доч",11
"Горлівка","Веселинове",10
"Горлівка","Партизани",10
"Горлівка","Микитівка",10
"Горлівка","Богодухів",7
"Горлівка","Розівка",7
"Горлівка","Низяни",5
"Горлівка","Городня",4
"Горлівка","Основа",4
"Горлівка","Гоголеве",4
"Горлівка","Кривий Ріг-Головний",4
"Горлівка","Хоробичі",3
"Горлівка","Селещина",3
"Горлівка","Синельникове 2",3
"Горлівка","Губарівка",2
"Горлівка","Рутченкове",2
"Горлівка","Верхній Токмак 2",1
"Горлівка","Сокологірне",1
"Горлівка","Сіль",1
"Іловайськ","Харків-Пасажирський",1021
"Іловайськ","Київ-Пасажирський",493
"Іловайськ","Донецьк",355
"Іловайськ","Дніпропетровськ-Головний",324
"Іловайськ","Суми",289
"Іловайськ","Горлівка",277
"Іловайськ","Мелітополь",245
"Іловайськ","Сімферополь-Пасажирський",227
"Іловайськ","Бердянськ",200
"Іловайськ","Макіївка-Пасажирська",127
"Іловайськ","Красний Лиман",102
"Іловайськ","Артемівськ 2",87
"Іловайськ","Ясинувата-Пасажирська",86
"Іловайськ","Ім.Т.Шевченка",83
"Іловайськ","Харцизьк",75
"Іловайськ","Дніпродзержинськ-Пасажирський",49
"Іловайськ","Конотоп",35
"Іловайськ","Волноваха",34
"Іловайськ","Ізюм",32
"Іловайськ","Знам'янка-Пасажирська",32
"Іловайськ","Камиш-Зоря",28
"Іловайськ","Запоріжжя 1",26
"Іловайськ","Зачатівська",25
"Іловайськ","П'ятихатки",22
"Іловайськ","Верхній Токмак 1",22
"Іловайськ","Велико-Анадоль",22
"Іловайськ","Смородине",20
"Іловайськ","Слов'янськ",20
"Іловайськ","Олександрія",16
"Іловайськ","Федорівка",15
"Іловайськ","Джанкой",14
"Іловайськ","Пологи",14
"Іловайськ","Хлібодарівка",13
"Іловайськ","Мена",12
"Іловайськ","Красноармійськ",12
"Іловайськ","Оленівка",12
"Іловайськ","Розівка",12
"Іловайськ","Великий Токмак",11
"Іловайськ","Верхній Токмак 2",10
"Іловайськ","Путивль",9
"Іловайськ","Світлодолинське",9
"Іловайськ","Краматорськ",9
"Іловайськ","Рутченкове",8
"Іловайськ","Микитівка",8
"Іловайськ","Кринична",8
"Іловайськ","Новоолексіївка",7
"Іловайськ","Хоробичі",6
"Іловайськ","Лозова",6
"Іловайськ","Ворожба",5
"Іловайськ","Магедове",5
"Іловайськ","Кириківка",4
"Іловайськ","Більманка",4
"Іловайськ","Просяна",4
"Іловайськ","Межова",4
"Іловайськ","Щорс",3
"Іловайськ","Люботин",3
"Іловайськ","Синя Гора",3
"Іловайськ","Синельникове-1",3
"Іловайськ","Ханженкове",3
"Іловайськ","Бахмач-Пасажирський",2
"Іловайськ","Козача Лопань",2
"Іловайськ","Кирилівка",2
"Іловайськ","Молочанськ",2
"Іловайськ","Костянтинівка",2
"Іловайськ","Городня",1
"Іловайськ","Богодухів",1
"Іловайськ","Чаплине",1
"Іловайськ","Слов'янський Курорт",1
"Ханженкове","Донецьк",397
"Ханженкове","Іловайськ",146
"Ханженкове","Мелітополь",140
"Ханженкове","Бердянськ",108
"Ханженкове","Ясинувата-Пасажирська",51
"Ханженкове","Розівка",47
"Ханженкове","Камиш-Зоря",35
"Ханженкове","Великий Токмак",32
"Ханженкове","Харцизьк",26
"Ханженкове","Волноваха",23
"Ханженкове","Пологи",18
"Ханженкове","Рутченкове",18
"Ханженкове","Велико-Анадоль",18
"Ханженкове","Хлібодарівка",17
"Ханженкове","Нельгівка",7
"Ханженкове","Кринична",5
"Ханженкове","Молочанськ",4
"Ханженкове","Більманка",3
"Ханженкове","Гусарка",2
"Ханженкове","Верхній Токмак 2",1
"Оленівка","Харків-Пасажирський",678
"Оленівка","Мелітополь",143
"Оленівка","Донецьк",117
"Оленівка","Волноваха",110
"Оленівка","Бердянськ",85
"Оленівка","Ясинувата-Пасажирська",79
"Оленівка","Хлібодарівка",57
"Оленівка","Сімферополь-Пасажирський",45
"Оленівка","Севастополь",45
"Оленівка","Рутченкове",36
"Оленівка","Камиш-Зоря",32
"Оленівка","Велико-Анадоль",30
"Оленівка","Красний Лиман",20
"Оленівка","Маріуполь",19
"Оленівка","Молочанськ",12
"Оленівка","Балаклія",11
"Оленівка","Пологи",11
"Оленівка","Великий Токмак",10
"Оленівка","Артемівськ 2",8
"Оленівка","Синельникове-1",7
"Оленівка","Гусарка",6
"Оленівка","Джанкой",6
"Оленівка","Ізюм",5
"Оленівка","Зміїв",5
"Оленівка","Верхній Токмак 1",5
"Оленівка","Макіївка-Пасажирська",5
"Оленівка","Павлоград 1",4
"Оленівка","Федорівка",4
"Оленівка","Іловайськ",4
"Оленівка","Розівка",4
"Оленівка","Сіверськ",3
"Оленівка","Харцизьк",3
"Оленівка","Зачатівська",3
"Оленівка","Верхній Токмак 2",2
"Оленівка","Світлодолинське",2
"Оленівка","Красноармійськ",2
"Оленівка","Новоолексіївка",1
"Оленівка","Урожайна",1
"Велико-Анадоль","Донецьк",194
"Велико-Анадоль","Мелітополь",137
"Велико-Анадоль","Рутченкове",80
"Велико-Анадоль","Волноваха",71
"Велико-Анадоль","Бердянськ",63
"Велико-Анадоль","Камиш-Зоря",47
"Велико-Анадоль","Ясинувата-Пасажирська",47
"Велико-Анадоль","Оленівка",36
"Велико-Анадоль","Макіївка-Пасажирська",36
"Велико-Анадоль","Іловайськ",23
"Велико-Анадоль","Пологи",22
"Велико-Анадоль","Ханженкове",19
"Велико-Анадоль","Федорівка",18
"Велико-Анадоль","Розівка",14
"Велико-Анадоль","Зачатівська",10
"Велико-Анадоль","Верхній Токмак 2",9
"Велико-Анадоль","Молочанськ",9
"Велико-Анадоль","Харцизьк",9
"Велико-Анадоль","Великий Токмак",6
"Велико-Анадоль","Верхній Токмак 1",5
"Велико-Анадоль","Кринична",4
"Велико-Анадоль","Хлібодарівка",4
"Велико-Анадоль","Синя Гора",1
"Велико-Анадоль","Магедове",1
"Харцизьк","Донецьк",989
"Харцизьк","Київ-Пасажирський",851
"Харцизьк","Дніпропетровськ-Головний",609
"Харцизьк","Мелітополь",502
"Харцизьк","Бердянськ",364
"Харцизьк","Сімферополь-Пасажирський",321
"Харцизьк","Дніпродзержинськ-Пасажирський",184
"Харцизьк","Ясинувата-Пасажирська",76
"Харцизьк","Іловайськ",76
"Харцизьк","Ім.Т.Шевченка",72
"Харцизьк","Пологи",65
"Харцизьк","Волноваха",59
"Харцизьк","Камиш-Зоря",48
"Харцизьк","Великий Токмак",47
"Харцизьк","Олександрія",44
"Харцизьк","Знам'янка-Пасажирська",42
"Харцизьк","Розівка",42
"Харцизьк","Федорівка",39
"Харцизьк","Чаплине",38
"Харцизьк","Запоріжжя 1",32
"Харцизьк","Хлібодарівка",30
"Харцизьк","Джанкой",26
"Харцизьк","П'ятихатки",23
"Харцизьк","Зачатівська",21
"Харцизьк","Верхній Токмак 2",20
"Харцизьк","Велико-Анадоль",17
"Харцизьк","Синельникове-1",14
"Харцизьк","Макіївка-Пасажирська",12
"Харцизьк","Світлодолинське",11
"Харцизьк","Верхній Токмак 1",9
"Харцизьк","Межова",7
"Харцизьк","Кринична",7
"Харцизьк","Ханженкове",7
"Харцизьк","Рутченкове",6
"Харцизьк","Новоолексіївка",5
"Харцизьк","Синя Гора",3
"Харцизьк","Молочанськ",2
"Харцизьк","Більманка",1
"Харцизьк","Нельгівка",1
"Харцизьк","Красноармійськ",1
"Харцизьк","Оленівка",1
"Сартана","Київ-Пасажирський",375
"Сартана","Харків-Пасажирський",207
"Сартана","Запоріжжя 1",101
"Сартана","Львів",77
"Сартана","Дніпропетровськ-Головний",56
"Сартана","Полтава-Південна",27
"Сартана","Дніпродзержинськ-Пасажирський",27
"Сартана","Лозова",24
"Сартана","Хмельницький",22
"Сартана","Тернопіль",17
"Сартана","Вінниця",15
"Сартана","Волноваха",13
"Сартана","Знам'янка-Пасажирська",11
"Сартана","Миргород",7
"Сартана","Ім.Т.Шевченка",7
"Сартана","Жмеринка",6
"Сартана","Ромодан",6
"Сартана","Олександрія",6
"Сартана","Біла Церква",4
"Сартана","П'ятихатки",4
"Сартана","Полтава Київська",3
"Сартана","Сахновщина",2
"Сартана","Лубни",2
"Сартана","Яреськи",2
"Сартана","Селещина",2
"Сартана","Карлівка",2
"Сартана","Корсунь",2
"Сартана","Павлоград 1",2
"Сартана","Дарниця",1
"Сартана","Миронівка",1
"Сартана","Калинівка 1",1
"Сартана","Красноград",1
"Хлібодарівка","Донецьк",584
"Хлібодарівка","Рутченкове",135
"Хлібодарівка","Мелітополь",126
"Хлібодарівка","Макіївка-Пасажирська",72
"Хлібодарівка","Бердянськ",68
"Хлібодарівка","Оленівка",50
"Хлібодарівка","Волноваха",35
"Хлібодарівка","Ясинувата-Пасажирська",34
"Хлібодарівка","Розівка",23
"Хлібодарівка","Харцизьк",20
"Хлібодарівка","Камиш-Зоря",19
"Хлібодарівка","Зачатівська",14
"Хлібодарівка","Ханженкове",8
"Хлібодарівка","Верхній Токмак 2",7
"Хлібодарівка","Великий Токмак",5
"Хлібодарівка","Іловайськ",5
"Хлібодарівка","Велико-Анадоль",4
"Хлібодарівка","Світлодолинське",2
"Хлібодарівка","Пологи",2
"Хлібодарівка","Верхній Токмак 1",2
"Хлібодарівка","Федорівка",2
"Зачатівська","Донецьк",508
"Зачатівська","Волноваха",219
"Зачатівська","Мелітополь",159
"Зачатівська","Рутченкове",125
"Зачатівська","Бердянськ",105
"Зачатівська","Макіївка-Пасажирська",72
"Зачатівська","Розівка",34
"Зачатівська","Камиш-Зоря",23
"Зачатівська","Харцизьк",22
"Зачатівська","Велико-Анадоль",16
"Зачатівська","Іловайськ",13
"Зачатівська","Оленівка",12
"Зачатівська","Ясинувата-Пасажирська",11
"Зачатівська","Хлібодарівка",9
"Зачатівська","Верхній Токмак 1",6
"Зачатівська","Кринична",5
"Зачатівська","Великий Токмак",3
"Зачатівська","Кирилівка",2
"Зачатівська","Пологи",2
"Зачатівська","Верхній Токмак 2",1
"Зачатівська","Молочанськ",1
"Зачатівська","Ханженкове",1
"Макіївка-Пасажирська","Харків-Пасажирський",6093
"Макіївка-Пасажирська","Луганськ",5577
"Макіївка-Пасажирська","Сімферополь-Пасажирський",4976
"Макіївка-Пасажирська","Київ-Пасажирський",3537
"Макіївка-Пасажирська","Комунарськ",2655
"Макіївка-Пасажирська","Одеса-Головна",2536
"Макіївка-Пасажирська","Дніпропетровськ-Головний",1442
"Макіївка-Пасажирська","Донецьк",1208
"Макіївка-Пасажирська","Мелітополь",1142
"Макіївка-Пасажирська","Дебальцеве",823
"Макіївка-Пасажирська","Суми",577
"Макіївка-Пасажирська","Бердянськ",568
"Макіївка-Пасажирська","Горлівка",556
"Макіївка-Пасажирська","Джанкой",555
"Макіївка-Пасажирська","Маріуполь",486
"Макіївка-Пасажирська","Миргород",386
"Макіївка-Пасажирська","Полтава-Південна",323
"Макіївка-Пасажирська","Камиш-Зоря",261
"Макіївка-Пасажирська","Слов'янськ",260
"Макіївка-Пасажирська","Красноармійськ",259
"Макіївка-Пасажирська","Іловайськ",244
"Макіївка-Пасажирська","Ясинувата-Пасажирська",223
"Макіївка-Пасажирська","Кіровоград",220
"Макіївка-Пасажирська","Вознесенськ",190
"Макіївка-Пасажирська","Олександрія",184
"Макіївка-Пасажирська","Лозова",182
"Макіївка-Пасажирська","Дніпродзержинськ-Пасажирський",182
"Макіївка-Пасажирська","Ім.Т.Шевченка",178
"Макіївка-Пасажирська","Краматорськ",176
"Макіївка-Пасажирська","Родакове",174
"Макіївка-Пасажирська","Конотоп",155
"Макіївка-Пасажирська","Знам'янка-Пасажирська",155
"Макіївка-Пасажирська","Волноваха",155
"Макіївка-Пасажирська","Ізюм",154
"Макіївка-Пасажирська","Куп'янськ-Вузловий",152
"Макіївка-Пасажирська","Розівка",151
"Макіївка-Пасажирська","Пологи",134
"Макіївка-Пасажирська","Великий Токмак",131
"Макіївка-Пасажирська","Полтава Київська",119
"Макіївка-Пасажирська","Новоолексіївка",108
"Макіївка-Пасажирська","Вуглегірськ",104
"Макіївка-Пасажирська","Байрак",93
"Макіївка-Пасажирська","Мануїлівка",91
"Макіївка-Пасажирська","Павлоград 1",85
"Макіївка-Пасажирська","Смородине",84
"Макіївка-Пасажирська","Лубни",84
"Макіївка-Пасажирська","Балаклія",83
"Макіївка-Пасажирська","Рубіжне",79
"Макіївка-Пасажирська","Федорівка",77
"Макіївка-Пасажирська","Путивль",76
"Макіївка-Пасажирська","Зачатівська",76
"Макіївка-Пасажирська","П'ятихатки",75
"Макіївка-Пасажирська","Святогірськ",75
"Макіївка-Пасажирська","Южноукраїнська",73
"Макіївка-Пасажирська","Помічна",72
"Макіївка-Пасажирська","Сватове",62
"Макіївка-Пасажирська","Хлібодарівка",53
"Макіївка-Пасажирська","Мена",52
"Макіївка-Пасажирська","Урожайна",51
"Макіївка-Пасажирська","Лисичанськ",49
"Макіївка-Пасажирська","Гребінка",47
"Макіївка-Пасажирська","Барвінкове",47
"Макіївка-Пасажирська","Костянтинівка",47
"Макіївка-Пасажирська","Запоріжжя 1",45
"Макіївка-Пасажирська","Слов'яносербськ",43
"Макіївка-Пасажирська","Бахмач-Пасажирський",41
"Макіївка-Пасажирська","Якимівка",41
"Макіївка-Пасажирська","Микитівка",41
"Макіївка-Пасажирська","Рутченкове",39
"Макіївка-Пасажирська","Верхній Токмак 2",38
"Макіївка-Пасажирська","Молочанськ",37
"Макіївка-Пасажирська","Ворожба",33
"Макіївка-Пасажирська","Кипуча",33
"Макіївка-Пасажирська","Дружківка",32
"Макіївка-Пасажирська","Артемівськ 2",32
"Макіївка-Пасажирська","Білопілля",30
"Макіївка-Пасажирська","Харцизьк",27
"Макіївка-Пасажирська","Красноград",26
"Макіївка-Пасажирська","Партизани",25
"Макіївка-Пасажирська","Миронівка",24
"Макіївка-Пасажирська","Синельникове-1",23
"Макіївка-Пасажирська","Красний Лиман",22
"Макіївка-Пасажирська","Попасна",21
"Макіївка-Пасажирська","Зміїв",20
"Макіївка-Пасажирська","Карлівка",19
"Макіївка-Пасажирська","Верхній Токмак 1",19
"Макіївка-Пасажирська","Чугуїв",18
"Макіївка-Пасажирська","Кирилівка",18
"Макіївка-Пасажирська","Острякове",18
"Макіївка-Пасажирська","Чаплине",18
"Макіївка-Пасажирська","Кремінне",18
"Макіївка-Пасажирська","Веселинове",17
"Макіївка-Пасажирська","Більманка",17
"Макіївка-Пасажирська","Межова",17
"Макіївка-Пасажирська","Лихачове",16
"Макіївка-Пасажирська","Кринична",16
"Макіївка-Пасажирська","Синя Гора",15
"Макіївка-Пасажирська","Решетилівка",14
"Макіївка-Пасажирська","Вільногірськ",14
"Макіївка-Пасажирська","Сіверськ",14
"Макіївка-Пасажирська","Основа",13
"Макіївка-Пасажирська","Первомайськ",13
"Макіївка-Пасажирська","Оленівка",13
"Макіївка-Пасажирська","Новоукраїнка",12
"Макіївка-Пасажирська","Ромодан",11
"Макіївка-Пасажирська","Ніжин",10
"Макіївка-Пасажирська","Світлодолинське",10
"Макіївка-Пасажирська","Щорс",9
"Макіївка-Пасажирська","Ханженкове",9
"Макіївка-Пасажирська","Велико-Анадоль",8
"Макіївка-Пасажирська","Вовчоярська",7
"Макіївка-Пасажирська","Городня",6
"Макіївка-Пасажирська","Кириківка",6
"Макіївка-Пасажирська","Богодухів",6
"Макіївка-Пасажирська","Дарниця",5
"Макіївка-Пасажирська","Козача Лопань",5
"Макіївка-Пасажирська","Кривий Ріг-Головний",5
"Макіївка-Пасажирська","Стаханов",5
"Макіївка-Пасажирська","Голубівка",4
"Макіївка-Пасажирська","Хоробичі",3
"Макіївка-Пасажирська","Куземівка",3
"Макіївка-Пасажирська","Яреськи",3
"Макіївка-Пасажирська","Гусарка",3
"Макіївка-Пасажирська","Єнакієве",3
"Макіївка-Пасажирська","Доч",2
"Макіївка-Пасажирська","Кегичівка",2
"Макіївка-Пасажирська","Сахновщина",2
"Макіївка-Пасажирська","Боромля",2
"Макіївка-Пасажирська","Верхівцеве",2
"Макіївка-Пасажирська","Сокологірне",2
"Макіївка-Пасажирська","Магедове",2
"Макіївка-Пасажирська","Шевченкове-Південне",1
"Макіївка-Пасажирська","Гоголеве",1
"Макіївка-Пасажирська","Нельгівка",1
"Макіївка-Пасажирська","Єлизаветівка",1
"Макіївка-Пасажирська","Слов'янський Курорт",1
"Розівка","Донецьк",1432
"Розівка","Мелітополь",451
"Розівка","Бердянськ",237
